,Unnamed: 0,LATITUDE,LONGITUDE,MAF_NAME,BLKID
113587,236879,39.69694307,-104.98410244,E Mississippi Ave,80310029013017
204244,28461,39.79683843,-104.80197168,N Kalispell St,80310083881015
209578,165774,39.78804843,-104.82032474,N Sable St,80310083872019
202224,28488,39.73688719,-105.02825245,W Avondale Dr,80310007022018
117553,38814,39.68807382,-104.97608771,S Ogden St,80310030012029
213088,30376,39.78343538,-104.76165104,N Dunkirk St,80310083901000
22461,11083,39.70805219,-104.99078408,S Broadway,80310021003050
198995,53285,39.7892224,-104.79758754,N Memphis St,80310083881041
234805,99669,39.77587197,-104.74103895,E 43rd Ave,80310083911024
207549,26461,39.79227361,-104.73785068,N Odessa St,80310083893070
177649,282356,39.71087779,-105.03063036,W Alameda Ave,80310045052003
103675,173998,39.71213749,-105.05282131,S Sheridan Blvd,80310009023015
264931,190701,39.7959434,-104.81552202,E Pensacola Pl,80310083861007
45728,29673,39.74041309,-104.92949726,E Colfax Ave,80310042013020
41088,105357,39.78084811,-104.95324902,N Fillmore St,80310035003018
188956,298452,39.71517866,-104.95616831,E Cherry Creek South Dr,80310039011008
221527,35909,39.76537488,-104.88398318,E 35th Ave,80310041061073
304748,213772,39.69274896,-105.05104724,S Yates St,80310046012017
149188,274646,39.67941859,-105.00880670000001,S Raritan St,80310156002038
297361,226289,39.70553391,-105.04677859,W Center Ave,80310045043005
196339,20696,39.75522202,-104.89505054,N Tamarac St,80310041071097
53685,280110,39.77378795,-104.98137885,Ringsby Ct,80310015003082
257992,182266,39.76679664,-104.96009619,N York St,80310036012005
219219,238792,39.80840139,-104.77939224,N Salida St,80319800001107
312312,242162,39.76430242,-104.98809363,28th St,80310016002001
11347,3178,39.78568895,-104.94408068,N Monroe St,80310035003006
25595,236238,39.75641684,-104.99842568,Wewatta St,80310017011010
228473,215773,39.74633493,-104.98947748,17th St,80310017021025
249135,185305,39.75045414,-104.96189357,N Vine St,80310031011001
14206,53699,39.75062387,-105.00228215,Wynkoop St,80310017015009
294075,184090,39.65969981,-105.05511945,S Eaton St,80310119022001
36969,235126,39.79683187,-104.76886288,E Robins Dr,80310083892000
137678,10089,39.71085445,-104.97473586,S Corona St,80310029021001
189871,22476,39.75771773,-104.89296957,E 29th Ave,80310041071088
185893,74604,39.70083323,-104.87817475,S Alton Way,80310070893008
248416,110735,39.66421516,-104.91500177,E Bates Ave,80310068121012
190078,24563,39.75479878,-104.89123425,N Central Park Blvd,80310041071107
313909,251003,39.76064697,-104.89399682,N Ulster St,80310041071062
125064,19999,39.70617062,-105.02654508,W Center Ave,80310045053005
263009,145812,39.72119626,-104.93924144,E 3rd Ave,80310043032032
84462,240080,39.73831002,-105.00031082,N Kalamath St,80310019012004
215517,71932,39.7293526,-104.97914185,N Pearl St,80310027021001
72673,5184,39.73479119,-104.99279038,N Delaware St,80310020001041
196999,21723,39.75289558,-104.89691321,E 24th Ave,80310041071100
192060,23565,39.79635328,-104.80395525,N Jasper St,80310083881018
248785,126488,39.67222889,-105.047054,S Winona Ct,80310047003003
188702,24005,39.69874439,-104.91175974,S Monaco Street Pkwy,80310050022005
248892,191648,39.79080806,-104.84022959,N Tucson Way,80310083043009
126973,36808,39.7224096,-104.95558867,E 4th Ave,80310038005021
193993,19249,39.71471258,-105.01555096,S Zuni St,80310010001046
22380,279218,39.70483399,-104.86844521,E Virginia Ave,80310070372008
270909,149586,39.68074626,-105.05243505,S Zenobia St,80310047005008
170546,66276,39.68771245,-104.89479354,S Quebec Way,80310070132009
96598,301240,39.74930285,-104.9865155,California St,80310024032014
6067,256180,39.62917739,-104.89451524,E Union Ave,80310068042020
163381,307563,39.70859778,-104.92731391,S Forest St,80310153001004
132569,285518,39.68495115,-104.9808092,S Pearl St,80310030014005
201360,22468,39.78685825,-104.76083994,N Flanders Way,80310083892042
1689,246401,39.75981253,-104.99746456,N Huron St,80310016002007
203269,38383,39.76907164,-105.04572393,W 38th Ave,80310003025001
139190,23752,39.71082028,-104.97891429999999,S Washington St,80310029021004
57791,301372,39.75330604,-104.97944550000001,Welton St,80310024033003
198733,23167,39.75493334,-104.89916736,N Syracuse St,80310041071136
154769,173595,39.69393024,-104.94452679,S Garfield St,80310039022009
10525,258671,39.75403546,-104.99015294,Lawrence St,80310016002046
43217,199318,39.77432761,-105.03142351,N Julian St,80310003012009
217051,246764,39.78255742,-104.77244975,N Tower Rd,80310083882000
164351,145805,39.70320378,-104.91615909,S Krameria St,80310050011003
57537,35119,39.75037543,-104.99957128,Blake St,80310017015001
154530,296203,39.69601847,-104.98645119,E Arizona Ave,80310030011003
102010,53129,39.75744138,-104.98791493,N Broadway,80310016002038
219418,164919,39.77840152,-105.02867448,N Hooker St,80310001021021
38335,237602,39.77982044,-104.79851145,E 47th Pl,80310083882006
218316,41414,39.62827433,-104.90837112,E Union Ave,80310067011022
3538,265403,39.62498108,-104.90801323,E Chenango Ave,80310067011032
163125,223007,39.6789447,-104.91588832,E Evans Ave,80310052003009
296662,157984,39.64385712,-104.91055518,S Magnolia Way,80310068091006
7543,79052,39.71688524,-104.97657641,N Emerson St,80310028031010
52155,114444,39.73752405,-105.03190764,N Knox Ct,80310007022014
277127,194493,39.77873769,-104.82290916,E 46th Ave,80310083123007
218134,243193,39.72981743,-104.92109931,E 8th Ave,80310043043020
28769,295560,39.75062372,-104.90786507,N Oneida St,80310042021003
124125,24425,39.71992132,-104.94946502,N Steele St,80310038002007
262390,127699,39.76598981,-104.91091924,N Niagara St,80310041021055
189464,62638,39.62997086,-105.09360311,S Dudley St,80310120144001
281862,118596,39.66868565,-104.93733761,S Birch St,80310053001033
178877,68436,39.670598299999995,-104.87550954,S Dayton Way,80310068131000
163155,66916,39.67689703,-104.92432067,E Warren Ave,80310069014001
186673,203586,39.67497918,-104.99631842,S Galapago St,80310014032011
76378,52010,39.762838099999996,-105.01085631,N Tejon St,80310011023014
155104,164568,39.67720879,-104.99449406,S Fox St,80310014032021
102550,210465,39.76388063,-105.02017799,N Clay St,80310004025008
200566,74797,39.72452258,-104.87583711,E 5th Ave,80310044053010
139125,189958,39.70300929,-104.98313059,S Logan St,80310029013002
121442,8807,39.67782977,-104.96544531,S High St,80310030042000
238972,68797,39.63032821,-105.08567395,W Layton Ave,80310120102000
163217,14459,39.67892507,-104.92781046,E Evans Ave,80310051024008
306269,240432,39.76161064,-105.00701780000001,Boulder St,80310011023018
277490,165011,39.63208316,-104.88871885,S Wabash St,80310068042001
301591,185235,39.74971416,-104.93692574,N Bellaire St,80310042016004
163561,287602,39.67237141,-104.93424974,E Iliff Ave,80310053001020
280041,213869,39.78834749,-104.95076367,N Saint Paul St,80310035002026
215465,50266,39.79555031,-104.7480434,N Killarney St,80310083893042
116057,302337,39.70270313,-105.04445144,Morrison Rd,80310045033008
154324,286340,39.69498076,-104.98713451,E Arizona Ave,80310030011003
308989,233129,39.79618120000001,-104.88583279,N Xenia St,80310041071001
174936,177610,39.61991339,-105.06222619,S Gray St,80310120101019
167892,15460,39.64470508,-104.88467756,S Yosemite St,80310068102001
304080,283712,39.71168549,-104.89143196,E Fairmount Dr,80310044052022
200944,127622,39.77539934,-104.82816070000001,N Davenport Way,80310083122002
33582,276279,39.69604533,-105.00540778,S Pecos St,80310014011007
228079,295152,39.65448515,-104.88109284,E Girard Ave,80310068143017
298704,126802,39.69212082,-105.03702549,S Newton St,80310046024008
80685,279353,39.76370574,-104.97481589,33rd St,80310016001040
228659,219471,39.74818813,-104.98431972,21st St,80310024032020
159150,97263,39.72836297,-104.92532879999999,N Grape St,80310043023018
86119,101660,39.73713685,-104.97036615,N Lafayette St,80310032014005
183926,287159,39.71877087,-104.95019632,N Steele St,80310038005039
239559,69774,39.73603569,-104.96912506,N Humboldt St,80310032015002
293019,104777,39.69014069,-105.03752892,S Osceola St,80310046024011
24210,280194,39.71761535,-104.94880667,E 1st Ave,80310038004002
309221,241559,39.74175725,-105.04118173,N Raleigh St,80310007011000
9134,280099,39.73304961,-105.00449669,N Osage St,80310019012016
134603,259381,39.70991788,-104.94463177,S Monroe St,80310039011003
254488,232772,39.69231886,-104.89498315,S Ulster St,80310070132000
298506,180500,39.75195625,-104.91206144,N Monaco Street Pkwy,80310041043024
95536,219871,39.71465692,-104.98843312,W Bayaud Ave,80310021002009
253051,148105,39.7099172,-104.96548165,S High St,80310034012005
163568,295909,39.6744575,-104.93206988,E Iliff Ave,80310053001020
263643,207504,39.65855971,-105.05274340000001,S Sheridan Blvd,80310048012010
71371,46786,39.75506276,-104.99201216,Market St,80310016002048
263421,123661,39.72513814,-105.04540049999999,N Utica St,80310009025004
56755,223899,39.74612731,-104.9914581,17th St,80310017021035
38658,292738,39.78209396,-104.79813219,N Memphis St,80310083882006
272883,119068,39.72346367,-105.03420918,N King St,80310009035011
183711,15515,39.68022269,-104.93139835,S Dahlia St,80310051024009
313046,244714,39.78850197,-104.77148847,N Andes St,80310083892029
82357,13647,39.75532697,-105.04487393,N Utica St,80310005011019
27703,268767,39.74178013,-104.95297392,E 16th Ave,80310037012017
236153,254260,39.74416463,-104.96019596,N York St,80310031021022
190764,69631,39.7354908,-104.99643563,N Galapago St,80310018001011
74107,275533,39.75637637,-105.0171798,N Speer Blvd,80310006001005
100060,240176,39.74663728,-104.98263052,N Logan St,80310026011002
173252,25428,39.73143195,-104.91911281,N Jersey St,80310043043008
168229,290600,39.67713092,-104.93904754,S Colorado Blvd,80310053001016
20679,1052,39.78926431,-104.78111613,N Telluride St,80310083881001
29096,252751,39.77096470000001,-105.04429052,N Tennyson St,80310003014018
259471,178504,39.69888168,-104.95130751,S Fillmore Way,80310039013031
64640,4672,39.73599887,-105.03776347,N Osceola St,80310007023007
309563,282601,39.74336103,-105.04072263,N Raleigh St,80310007011000
41089,107663,39.78355759,-104.953235,N Fillmore St,80310035003018
306196,250855,39.76481226,-104.92974475,N Elm St,80310041012005
277829,105529,39.73841016,-104.91133224,N Magnolia St,80310043041011
35898,185867,39.78745702,-104.80927092,N Hannibal St,80310083881054
298053,141255,39.78909339,-105.01898409,N Bryant St,80310002011009
57622,173432,39.75240833,-104.97887911,Glenarm Pl,80310024033004
203761,24626,39.75692787,-104.89818947,N Syracuse Ct,80310041071134
225254,211962,39.65477395,-104.90580589,E Girard Ave,80310068122007
21673,884,39.73353596,-104.99927708,W 11th Ave,80310018002006
34621,221977,39.76826531,-104.92796207,N Fairfax St,80310041011070
95695,157494,39.71330249,-105.01830937,S Bryant St,80310010002002
49562,145995,39.78242703,-104.96590006,N Williams St,80310035001020
19395,233246,39.7552286,-105.00218602,Chestnut Pl,80310017011009
89586,99054,39.73540999,-104.95828613,N Josephine St,80310037023003
34793,44773,39.78168778,-104.90450015,N Quebec St,80310041021005
208011,247520,39.78600707,-104.79496223,E 49th Ave,80310083881006
236962,65840,39.65371081,-104.87960919999999,E Girard Ave,80310068143015
162842,181689,39.69070021,-104.92087907,S Ivy Way,80310052001010
231009,93327,39.667389,-104.94350413,S Garfield St,80310040021002
14622,183188,39.73261284,-104.9784004,N Washington St,80310027034005
120815,150409,39.72786318,-105.04078467,N Quitman St,80310009041004
111923,39181,39.74565748,-104.96144937,N Gaylord St,80310031021001
284040,143308,39.75249613,-104.90968109,N Newport St,80310041043011
68610,174905,39.72742235,-104.98256814,E 7th Ave,80310027025006
274678,144527,39.70281536,-105.05016896,S Xavier St,80310045032004
145829,207019,39.72219689,-104.94706526,N Cook St,80310038001021
83282,102849,39.73435847,-104.98017948,N Pearl St,80310027012000
74113,275539,39.75637637,-105.0171798,N Speer Blvd,80310006001005
274764,183480,39.75585618,-104.92856067,N Fairfax St,80310041032010
263519,179153,39.67481076,-105.04453982,S Utica St,80310047004010
309526,261996,39.74203288,-105.04069323,N Raleigh St,80310007011000
977,28722,39.72104008,-104.89361242,N Spruce St,80310044054065
133130,178982,39.70946437,-104.96370434,S Race St,80310034012003
248133,294808,39.74144479,-104.96952555,N Humboldt St,80310031022014
156352,219173,39.72902394,-104.93185787,N Dahlia St,80310043013001
212672,30054,39.79193757,-104.74321012,N Malaya St,80310083893090
173446,75599,39.73421854,-104.90015677,N Rosemary St,80310044042017
69550,267092,39.75637631,-105.01818564,N Speer Blvd,80310006001006
272851,149598,39.75294346,-104.91129559,N Magnolia St,80310041043010
178620,63297,39.6665948,-104.87518159999999,S Dayton Way,80310068131000
159610,12210,39.68736894,-104.95037416,S Steele St,80310039023016
40054,2649,39.77191543,-104.75991953,N Ensenada St,80310083902026
255646,206149,39.6778866,-105.03499834,S Lowell Blvd,80310046034002
164035,185468,39.65753912,-104.90546780000001,S Pontiac St,80310068122005
18688,41855,39.76783745,-105.03966306,W 37th Ave,80310003021000
144956,248977,39.70755218,-104.96919476,S Franklin St,80310034012017
64039,47247,39.73374191,-105.04264065,N Stuart St,80310009043002
143893,199748,39.71442382,-104.93014582,S Eudora St,80310043033018
124011,12046,39.71166667,-104.97004076,S Humboldt St,80310034011016
104225,114631,39.74366543,-104.97842843,N Washington St,80310026021008
191929,311362,39.75803598,-104.98917101,24th St,80310016002026
29213,85357,39.77577015,-105.03586562,W 44th Ave,80310003013000
159526,205370,39.69072269,-104.96142408,S Gaylord St,80310034023021
130578,86940,39.66927007,-104.95878929,E Vassar Ave,80310040063016
149115,94316,39.67933467,-105.00832436,W Pacific Pl,80310156002039
192669,25332,39.71315331,-104.89770564,E Maple Pl,80310044051029
142321,118214,39.700916299999996,-104.97606646,S Ogden St,80310029022003
292050,131689,39.72416421,-104.90846899,N Oneida St,80310043064015
70005,207638,39.75359323,-104.97247899,N Marion St,80310023003010
169616,70307,39.6969587,-104.92481348,E Cherry Creek South Dr,80310153003000
243202,77817,39.69008746,-104.94854651,E Florida Ave,80310039022018
140515,247427,39.71509619,-104.98252567,S Logan St,80310028022004
76917,64991,39.73539089,-104.97547944,N Ogden St,80310027032002
13827,259229,39.78620334,-104.89598253,N Trenton St,80310041071001
213520,219910,39.68667551,-104.89970012,S Rosemary St,80310070131005
274469,190477,39.79513189,-104.84318895,E Hickman Pl,80310083042000
9462,257765,39.78995097,-104.89252173,N Uinta St,80310041071001
28574,1685,39.76433756,-104.91669493,N Krameria St,80310041023003
76920,67549,39.73562425,-104.97548214,N Ogden St,80310027032002
102267,7398,39.76697024,-105.0219199,N Decatur St,80310004026005
23384,269581,39.70672455,-104.87017767,E Virginia Ave,80310070372007
86640,81329,39.74677226,-104.96792867,E 19th Ave,80310031011027
292349,133512,39.70104724,-105.00307226,W Alys Pl,80310013023015
272756,186534,39.64372888,-104.88762673,S Wisteria Ct,80310068103000
34042,118014,39.76273352,-104.90974074,N Newport St,80310041022011
18794,271416,39.75562091,-104.85447156,E 27th Ave,80310041061081
67749,92979,39.75896326,-104.97562204,Stout St,80310024031006
115031,70814,39.73947312,-104.91910169,N Jersey St,80310043044005
275229,105435,39.61650866,-105.06136353,S Gray St,80310120101021
56877,158146,39.75208516,-104.99929271,Wazee St,80310017013005
248801,184519,39.67305779,-105.04629550000001,S Vrain St,80310047003003
201693,28910,39.78480984,-104.86828965,N Geneva St,80310041061018
187852,46121,39.65772866,-104.85727486,S Kenton St,80310070061000
112071,82386,39.74453793,-104.98517516,N Sherman St,80310026011016
251302,206118,39.79547735,-104.82227765,N Carson Way,80310083052006
31744,97657,39.78780623,-104.98606811,N Lincoln St,80310015001019
295224,270569,39.71340359,-104.92322639,S Hudson St,80310043033012
274129,113090,39.75722672,-104.92194798,N Holly St,80310041045007
206262,37412,39.7479191,-104.97954344,Park Ave,80310024032006
23247,1462,39.70561513,-104.86799575,E Virginia Ave,80310070372008
10347,187135,39.71853581,-105.03211254,N Knox Ct,80310009031019
308331,296007,39.80160485,-104.88004887,E 58th Ave,80310041061003
240437,63966,39.69155816,-104.89693235,S Quebec Way,80310070132002
290388,101378,39.78801206,-104.82545637,N Columbus Way,80310083872011
128407,229116,39.70569381,-104.94858857,S Monroe Way,80310039011033
21540,881,39.74029902,-104.92836570000001,E Colfax Ave,80310042013019
